#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB6C6F
#Date Time: 2026-05-19 14:40:38.231.133.780
#Sample rate: 2.5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-8.46104347826087e-05,0.01500579023558061
-8.457043478260869e-05,0.01459247923956019
-8.453043478260871e-05,0.01384851944672346
-8.449043478260871e-05,0.01202995106423365
-8.44504347826087e-05,0.01054203147856018
-8.441043478260869e-05,0.005912948323131586
-8.437043478260871e-05,0.003763731143825454
-8.433043478260871e-05,0.001449189566111159
-8.42904347826087e-05,0.002937109151784635
-8.425043478260869e-05,0.004259704339049947
-8.421043478260871e-05,0.005830286123927504
-8.417043478260871e-05,0.007648854506417307
-8.41304347826087e-05,0.009467422888907111
-8.40904347826087e-05,0.01037670708015201
-8.405043478260872e-05,0.008392814299254045
-8.401043478260871e-05,0.00607827272153975
-8.39704347826087e-05,0.004259704339049947
-8.39304347826087e-05,0.002854446952580553
-8.389043478260872e-05,0.002441135956560143
-8.385043478260871e-05,0.004177042139845865
-8.38104347826087e-05,0.004259704339049947
-8.37704347826087e-05,0.006822232514376488
-8.373043478260869e-05,0.006739570315172406
-8.369043478260871e-05,0.00731820570960098
-8.365043478260871e-05,0.006326259319151996
-8.36104347826087e-05,0.008227489900845882
-8.357043478260869e-05,0.008392814299254045
-8.353043478260871e-05,0.007814178904825471
-8.349043478260871e-05,0.005582299526315259
-8.34504347826087e-05,0.004921001932682603
-8.34104347826087e-05,0.00566496172551934
-8.337043478260872e-05,0.00649158371756016
-8.333043478260871e-05,0.004838339733478521
-8.32904347826087e-05,-3.873001956231679e-05
-8.32504347826087e-05,-0.003014569190909268
-8.321043478260872e-05,-0.007974301143154188
-8.317043478260871e-05,-0.01169410010733788
-8.31304347826087e-05,-0.01549656127072565
-8.30904347826087e-05,-0.01632318326276647
-8.305043478260869e-05,-0.01624052106356239
-8.301043478260871e-05,-0.01739779185241953
-8.297043478260871e-05,-0.01872038703968484
-8.29304347826087e-05,-0.01896837363729709
-8.289043478260869e-05,-0.01962967123092975
-8.285043478260871e-05,-0.01880304923888893
-8.281043478260871e-05,-0.01797642724684811
-8.27704347826087e-05,-0.01450461488027666
-8.273043478260869e-05,-0.01152877570892971
-8.269043478260872e-05,-0.0092968963304195
-8.265043478260871e-05,-0.007726314545541941
-8.26104347826087e-05,-0.004502488776582744
-8.25704347826087e-05,-0.00392385338215417
-8.253043478260872e-05,0.0007052297732744211
-8.249043478260871e-05,0.002193149358947897
-8.24504347826087e-05,0.005003664131886684
-8.24104347826087e-05,0.006243597119947914
-8.237043478260869e-05,0.01062469367776426
-8.233043478260871e-05,0.01384851944672346
-8.229043478260871e-05,0.01657637202045816
-8.22504347826087e-05,0.01831227820374388
-8.221043478260869e-05,0.01831227820374388
-8.217043478260871e-05,0.02046149538305002
-8.213043478260871e-05,0.01963487339100919
-8.20904347826087e-05,0.02013084658623369
-8.205043478260869e-05,0.01905623799658062
-8.201043478260872e-05,0.01773364280931531
-8.197043478260871e-05,0.01781630500851939
-8.19304347826087e-05,0.01616306102443775
-8.18904347826087e-05,0.01632838542284592
-8.185043478260872e-05,0.01450981704035611
-8.181043478260871e-05,0.01533643903239693
-8.17704347826087e-05,0.01426183044274387
-8.17304347826087e-05,0.01310455965388672
-8.169043478260869e-05,0.01442715484115203
-8.165043478260871e-05,0.01616306102443775
-8.161043478260871e-05,0.01889091359817246
-8.15704347826087e-05,0.02037883318384593
-8.153043478260869e-05,0.02351999675360105
-8.149043478260871e-05,0.02641317372574392
-8.145043478260871e-05,0.03095959468196843
-8.14104347826087e-05,0.03451406924774395
-8.137043478260869e-05,0.03732458402068274
-8.133043478260872e-05,0.03765523281749907
-8.129043478260871e-05,0.03757257061829498
-8.12504347826087e-05,0.03707659742307049
-8.12104347826087e-05,0.0356713400366011
-8.117043478260872e-05,0.03228218986923374
-8.113043478260871e-05,0.03029829708833577
-8.10904347826087e-05,0.02955433729549903
-8.10504347826087e-05,0.02765310671380515
-8.101043478260869e-05,0.0246772675424582
-8.097043478260871e-05,0.02112279297668267
-8.093043478260871e-05,0.01980019778941736
-8.08904347826087e-05,0.01847760260215205
-8.085043478260869e-05,0.01740299401249898
-8.081043478260871e-05,0.01484046583717244
-8.077043478260871e-05,0.01277391085707039
-8.07304347826087e-05,0.00979807168572344
-8.069043478260869e-05,0.008392814299254045
-8.065043478260871e-05,0.007814178904825471
-8.061043478260871e-05,0.00773151670562139
-8.05704347826087e-05,0.008971449693682619
-8.05304347826087e-05,0.00938476068970303
-8.049043478260872e-05,0.008640800896866292
-8.045043478260871e-05,0.006243597119947914
-8.04104347826087e-05,0.003929055542233618
-8.03704347826087e-05,0.0004572431756621751
-8.033043478260869e-05,-0.001030676410011301
-8.029043478260871e-05,-0.003758528983746006
-8.025043478260871e-05,-0.005659759565439891
-8.02104347826087e-05,-0.005825083963848056
-8.017043478260869e-05,-0.007560990147133777
-8.013043478260871e-05,-0.009214234131215417
-8.009043478260871e-05,-0.008552936537582762
-8.00504347826087e-05,-0.006734368155092958
-8.001043478260869e-05,-0.005659759565439891
-7.997043478260871e-05,-0.002105284999664366
-7.993043478260871e-05,0.0007878919724785031
-7.98904347826087e-05,0.003681068944621372
-7.98504347826087e-05,0.00525165072949893
-7.981043478260872e-05,0.005995610522335668
-7.977043478260871e-05,0.007483530108009144
-7.97304347826087e-05,0.00731820570960098
-7.96904347826087e-05,0.007896841104029554
-7.965043478260872e-05,0.008310152100049964
-7.961043478260871e-05,0.007979503303233635
-7.95704347826087e-05,0.01037670708015201
-7.95304347826087e-05,0.01012872048253977
-7.949043478260869e-05,0.01153397786900916
-7.945043478260871e-05,0.01351787064990713
-7.941043478260871e-05,0.01558442563000918
-7.93704347826087e-05,0.01690702081727449
-7.933043478260869e-05,0.02046149538305002
-7.929043478260871e-05,0.02294136135917247
-7.925043478260871e-05,0.02723979571778474
-7.92104347826087e-05,0.03112491908037659
-7.91704347826087e-05,0.03616731323182559
-7.913043478260872e-05,0.04236697817213174
-7.909043478260871e-05,0.04774002112039707
-7.90504347826087e-05,0.05253442867423382
-7.90104347826087e-05,0.05435299705672363
-7.897043478260872e-05,0.0563368898376216
-7.893043478260871e-05,0.05501429465035628
-7.88904347826087e-05,0.05592357884160119
-7.88504347826087e-05,0.05600624104080527
-7.881043478260869e-05,0.05228644207662158
-7.877043478260871e-05,0.04914527850686647
-7.873043478260871e-05,0.04492950634745829
-7.86904347826087e-05,0.04046574759043785
-7.865043478260869e-05,0.03658062422784601
-7.861043478260871e-05,0.03434874484933579
-7.857043478260871e-05,0.03277816306445823
-7.85304347826087e-05,0.03029829708833577
-7.849043478260869e-05,0.02806641770982556
-7.845043478260872e-05,0.02368532115200921
-7.841043478260871e-05,0.02079214417986634
-7.83704347826087e-05,0.01632838542284592
-7.83304347826087e-05,0.01376585724751937
-7.829043478260872e-05,0.009054111892886702
-7.825043478260871e-05,0.006326259319151996
-7.82104347826087e-05,0.001283865167702995
-7.81704347826087e-05,-0.002931906991705186
-7.813043478260869e-05,-0.005825083963848056
-7.809043478260871e-05,-0.009214234131215417
-7.805043478260871e-05,-0.01334734409141952
-7.80104347826087e-05,-0.01781110284843994
-7.797043478260869e-05,-0.02161356401182771
-7.793043478260871e-05,-0.02756524235452162
-7.789043478260871e-05,-0.0285571887449706
-7.78504347826087e-05,-0.03103705472109306
-7.781043478260869e-05,-0.0317810145139298
-7.777043478260872e-05,-0.03136770351790939
-7.773043478260871e-05,-0.03161569011552164
-7.76904347826087e-05,-0.03062374372507265
-7.76504347826087e-05,-0.02963179733462367
-7.761043478260872e-05,-0.02963179733462367
-7.757043478260871e-05,-0.03029309492825632
-7.75304347826087e-05,-0.03062374372507265
-7.74904347826087e-05,-0.03145036571711347
-7.745043478260869e-05,-0.03153302791631755
-7.741043478260871e-05,-0.03120237911950122
-7.737043478260871e-05,-0.03302094750199103
-7.73304347826087e-05,-0.03194633891233796
-7.729043478260869e-05,-0.0317810145139298
-7.725043478260871e-05,-0.0308717303226849
-7.721043478260871e-05,-0.02971445953382775
-7.71704347826087e-05,-0.02905316194019509
-7.713043478260869e-05,-0.02615998496805222
-7.709043478260872e-05,-0.02293615919909303
-7.705043478260871e-05,-0.01929902243411342
-7.70104347826087e-05,-0.0143392904818685
-7.69704347826087e-05,-0.009792869525643991
-7.693043478260872e-05,-0.008222287740766433
-7.689043478260871e-05,-0.004585150975786826
-7.68504347826087e-05,0.0003745809764580931
-7.68104347826087e-05,0.004590353135866274
-7.677043478260869e-05,0.009467422888907111
-7.673043478260871e-05,0.01450981704035611
-7.669043478260871e-05,0.01963487339100919
-7.66504347826087e-05,0.02285869915996839
-7.661043478260869e-05,0.02575187613211126
-7.657043478260871e-05,0.02715713351858066
-7.653043478260871e-05,0.03021563488913169
-7.64904347826087e-05,0.03129024347878476
-7.645043478260869e-05,0.03038095928753985
-7.641043478260871e-05,0.02980232389311128
-7.637043478260871e-05,0.02757044451460107
-7.63304347826087e-05,0.0274051201161929
-7.62904347826087e-05,0.0223627259647439
-7.625043478260872e-05,0.01922156239498879
-7.621043478260871e-05,0.01417916824353978
-7.61704347826087e-05,0.009963396084131604
-7.61304347826087e-05,0.003929055542233618
-7.609043478260869e-05,-0.0001213922187663988
-7.605043478260871e-05,-0.006569043756684794
-7.601043478260871e-05,-0.01161143790813379
-7.59704347826087e-05,-0.01466993927868483
-7.593043478260869e-05,-0.01698448085639912
-7.589043478260871e-05,-0.01929902243411342
-7.585043478260871e-05,-0.01863772484048076
-7.58104347826087e-05,-0.01996032002774608
