Data from Subt4__1__14-31-14-910.txt Node

Date: Thu Feb 19 14:31:14 CET 2026
User: Versuch 234
Spectrometer: USB4F05580
Trigger mode: 4
Integration Time (sec): 7,500000E-2
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
197,409	32,01
197,623	32,01
197,837	32,01
198,051	60,85
198,265	22,4
198,479	-44,9
198,693	-16,06
198,907	-30,88
199,122	41,23
199,336	-54,11
199,55	22,8
199,763	39,22
199,977	4,37
200,191	43,23
200,405	16,39
200,619	24,8
200,833	-46,1
201,047	42,83
201,261	68,47
201,475	17,59
201,689	13,99
201,903	-16,86
202,117	-23,67
202,331	-30,88
202,545	1,97
202,758	40,43
202,972	-40,09
203,186	-52,91
203,4	48,44
203,614	11,58
203,828	-42,09
204,041	-0,83
204,255	23,6
204,469	28,41
204,683	44,43
204,897	-7,24
205,11	21,6
205,324	-13,65
205,538	3,57
205,752	16,39
205,965	81,69
206,179	26
206,393	-89,36
206,606	-30,88
206,82	-2,84
207,034	-1,64
207,248	1,57
207,461	-14,05
207,675	8,78
207,889	32,41
208,102	37,22
208,316	-8,85
208,529	-15,66
208,743	-15,26
208,957	34,82
209,17	-28,88
209,384	26,81
209,597	-38,49
209,811	38,02
210,025	42,03
210,238	13,59
210,452	10,38
210,665	37,62
210,879	27,21
211,092	-18,06
211,306	-0,43
211,519	-15,66
211,733	5,17
211,946	33,62
212,16	59,25
212,373	-26,47
212,587	-26,07
212,8	-11,65
213,014	-15,66
213,227	26,81
213,44	-12,45
213,654	61,66
213,867	69,67
214,081	51,24
214,294	0,77
214,507	37,62
214,721	24,4
214,934	24,8
215,148	-10,05
215,361	76,48
215,574	50,44
215,788	-89,36
216,001	81,28
216,214	-11,25
216,428	44,03
216,641	9,98
216,854	18,39
217,067	2,77
217,281	30,81
217,494	41,23
217,707	7,98
217,92	-37,69
218,134	39,62
218,347	40,83
218,56	33,62
218,773	-38,49
218,986	54,45
219,2	0,37
219,413	-19,26
219,626	-10,85
219,839	48,04
220,052	58,45
220,265	-52,91
220,479	23,6
220,692	32,81
220,905	-20,46
221,118	51,64
221,331	-22,47
221,544	13,59
221,757	36,42
221,97	22,4
222,183	-50,91
222,396	30,81
222,609	22,4
222,822	-46,1
223,035	17,99
223,249	7,98
223,462	15,99
223,675	-57,72
223,887	20,4
224,1	82,89
224,313	10,78
224,526	28,41
224,739	-24,47
224,952	36,42
225,165	-26,07
225,378	15,59
225,591	86,09
225,804	2,77
226,017	32,81
226,23	15,99
226,443	-0,43
226,656	-15,26
226,868	-56,92
227,081	69,27
227,294	-40,49
227,507	18,39
227,72	-23,67
227,933	52,04
228,145	38,02
228,358	-32,48
228,571	-4,04
228,784	-44,9
228,997	-60,12
229,209	26
229,422	9,58
229,635	38,02
229,848	-26,47
230,06	-35,69
230,273	-68,13
230,486	44,83
230,698	-76,94
230,911	-26,07
231,124	-9,25
231,336	-40,89
231,549	-2,84
231,762	51,64
231,974	-61,32
232,187	-86,96
232,4	24,8
232,612	-27,27
232,825	4,77
233,038	17,99
233,25	47,24
233,463	9,98
233,675	-36,49
233,888	24,8
234,1	56,85
234,313	22,4
234,526	-2,04
234,738	-29,68
234,951	-34,08
235,163	-57,32
235,376	51,64
235,588	-69,33
235,801	-23,67
236,013	-56,11
236,226	19,19
236,438	-2,84
236,65	66,46
236,863	-32,88
237,075	59,25
237,288	-2,04
237,5	-54,51
237,713	-37,29
237,925	-44,5
238,137	-44,5
238,35	11,18
238,562	-2,84
238,774	70,07
238,987	104,12
239,199	-10,45
239,411	4,37
239,624	13,19
239,836	53,24
240,048	-5,24
240,261	52,44
240,473	15,99
240,685	7,58
240,897	-52,51
241,11	-15,26
241,322	34,02
241,534	9,58
241,746	17,19
241,959	48,04
242,171	-0,43
242,383	16,79
242,595	-41,29
242,807	-8,45
243,02	25,2
243,232	13,59
243,444	22,8
243,656	27,61
243,868	9,18
244,08	-8,45
244,293	-64,13
244,505	46,03
244,717	14,39
244,929	-46,1
245,141	-2,84
245,353	20,4
245,565	-12,85
245,777	-12,85
245,989	-18,46
246,201	-48,1
246,413	33,62
246,625	-21,26
246,837	15,19
247,049	10,78
247,261	63,66
247,473	-29,28
247,685	18,39
247,897	24,4
248,109	-31,28
248,321	27,61
248,533	-83,35
248,745	-46,5
248,957	14,79
249,169	-40,89
249,381	18,79
249,593	2,37
249,804	52,04
250,016	10,78
250,228	-38,09
250,44	28,41
250,652	-20,06
250,864	15,59
251,075	-20,06
251,287	6,38
251,499	42,83
251,711	15,99
251,923	36,82
252,134	12,79
252,346	-34,08
252,558	85,29
252,77	-18,86
252,982	11,98
253,193	-0,03
253,405	-13,25
253,617	12,79
253,828	-49,3
254,04	46,83
254,252	98,91
254,463	48,44
254,675	-46,9
254,887	-56,11
255,098	21,6
255,31	-47,3
255,522	31,61
255,733	-38,89
255,945	63,66
256,157	0,37
256,368	-0,83
256,58	2,77
256,791	-14,85
257,003	32,41
257,214	39,62
257,426	37,62
257,637	-43,3
257,849	-7,24
258,061	66,86
258,272	22,4
258,484	27,61
258,695	25,6
258,907	33,62
259,118	10,78
259,329	-58,92
259,541	-18,46
259,752	35,22
259,964	84,09
260,175	-21,66
260,387	-100,58
260,598	9,18
260,809	-6,44
261,021	-20,06
261,232	1,17
261,444	-14,85
261,655	45,23
261,866	25,6
262,078	9,58
262,289	-10,05
262,5	-48,1
262,712	-43,7
262,923	-26,07
263,134	-32,88
263,345	38,02
263,557	-60,12
263,768	-56,52
263,979	-48,9
264,191	-27,27
264,402	-44,9
264,613	-2,84
264,824	-26,07
265,035	-38,89
265,247	19,6
265,458	-38,89
265,669	-23,67
265,88	21,2
266,091	-8,45
266,302	17,59
266,514	-8,45
266,725	-13,25
266,936	16,39
267,147	-28,88
267,358	-3,64
267,569	45,23
267,78	3,17
267,991	-40,49
268,202	48,44
268,414	12,38
268,625	65,26
268,836	-59,32
269,047	55,65
269,258	-49,71
269,469	-14,05
269,68	23,6
269,891	-16,86
270,102	55,25
270,313	-30,48
270,524	-18,06
270,735	6,78
270,945	17,59
271,156	61,66
271,367	54,45
271,578	24,4
271,789	-41,69
272	38,42
272,211	36,42
272,422	17,19
272,633	51,24
272,844	-39,69
273,054	-34,88
273,265	-0,83
273,476	-32,08
273,687	-40,49
273,898	-32,48
274,109	-32,88
274,319	-28,47
274,53	85,29
274,741	-1,24
274,952	-21,66
275,162	28,81
275,373	14,39
275,584	-25,27
275,795	-46,5
276,005	-64,53
276,216	-28,47
276,427	-5,64
276,637	-41,69
276,848	0,77
277,059	-90,97
277,269	-28,88
277,48	16,39
277,691	3,17
277,901	-35,69
278,112	-42,49
278,323	-18,46
278,533	19,19
278,744	0,37
278,954	-51,31
279,165	16,39
279,376	13,19
279,586	-48,9
279,797	7,18
280,007	-18,46
280,218	7,18
280,428	31,21
280,639	83,69
280,849	-42,09
281,06	-16,86
281,27	-53,31
281,481	-18,86
281,691	17,59
281,902	-33,68
282,112	-4,84
282,322	84,09
282,533	1,57
282,743	24,4
282,954	24,4
283,164	-41,29
283,374	39,22
283,585	72,87
283,795	-43,3
284,006	4,37
284,216	-47,3
284,426	-0,43
284,637	-44,9
284,847	-40,89
285,057	22,8
285,268	75,68
285,478	-17,66
285,688	38,82
285,898	-19,66
286,109	9,58
286,319	-38,49
286,529	38,42
286,739	-26,87
286,95	20,8
287,16	37,62
287,37	61,66
287,58	-28,07
287,79	13,99
288,001	18,39
288,211	41,23
288,421	13,99
288,631	-7,24
288,841	10,38
289,051	-20,86
289,261	-0,43
289,471	-14,45
289,682	-52,11
289,892	10,78
290,102	-12,05
290,312	-30,88
290,522	12,79
290,732	22,8
290,942	32,41
291,152	-4,44
291,362	22,4
291,572	-68,93
291,782	5,57
291,992	44,03
292,202	-16,86
292,412	-44,5
292,622	-2,84
292,832	30,01
293,042	-4,04
293,252	-8,45
293,462	64,06
293,672	7,58
293,881	23,6
294,091	-5,24
294,301	2,37
294,511	28,81
294,721	88,49
294,931	70,47
295,141	-8,85
295,35	-0,43
295,56	10,78
295,77	-23,67
295,98	-12,45
296,19	53,64
296,4	-0,43
296,609	-31,28
296,819	48,44
297,029	33,62
297,239	3,97
297,448	21,2
297,658	-25,27
297,868	19,6
298,077	-14,05
298,287	11,18
298,497	-3,64
298,706	-3,64
298,916	-46,9
299,126	-7,64
299,335	50,44
299,545	28,01
299,755	-24,47
299,964	-19,66
300,174	62,86
300,384	68,87
300,593	29,61
300,803	-12,45
301,012	27,61
301,222	4,37
301,431	-44,1
301,641	23,6
301,851	17,59
302,06	37,62
302,27	2,37
302,479	39,62
302,689	7,98
302,898	-17,66
303,107	29,21
303,317	2,77
303,526	94,5
303,736	76,48
303,945	20,4
304,155	-28,07
304,364	46,43
304,574	-13,65
304,783	-38,09
304,992	-8,04
305,202	-22,07
305,411	36,02
305,62	7,18
305,83	37,22
306,039	19,6
306,248	17,19
306,458	-39,29
306,667	-54,11
306,876	-5,24
307,086	23,6
307,295	-6,04
307,504	-0,03
307,713	-2,04
307,923	-69,33
308,132	1,17
308,341	-3,24
308,55	-2,84
308,76	-41,29
308,969	2,77
309,178	48,04
309,387	22,4
309,596	-55,71
309,805	19,6
310,015	42,83
310,224	-10,85
310,433	-22,87
310,642	-77,35
310,851	-6,84
311,06	17,19
311,269	20,8
311,478	3,97
311,687	-35,69
311,896	38,02
312,106	101,31
312,315	92,1
312,524	135,76
312,733	146,58
312,942	8,78
313,151	97,71
313,36	-3,24
313,569	58,45
313,778	9,98
313,987	-38,89
314,195	38,02
314,404	27,21
314,613	15,19
314,822	57,25
315,031	-2,44
315,24	-37,29
315,449	86,49
315,658	-37,69
315,867	-6,04
316,076	11,58
316,284	22
316,493	56,05
316,702	25,2
316,911	10,38
317,12	11,58
317,329	68,87
317,537	63,26
317,746	-128,62
317,955	46,43
318,164	22,8
318,372	0,77
318,581	50,04
318,79	-3,24
318,999	2,37
319,207	8,38
319,416	-54,91
319,625	35,62
319,833	2,77
320,042	11,98
320,251	22
320,459	-54,51
320,668	-19,26
320,877	46,43
321,085	-25,67
321,294	-67,33
321,502	26
321,711	-26,07
321,92	58,85
322,128	-26,07
322,337	-62,92
322,545	56,45
322,754	11,58
322,962	26
323,171	-54,51
323,379	-47,7
323,588	17,99
323,796	-34,88
324,005	12,38
324,213	18,39
324,422	38,82
324,63	-30,88
324,839	-25,67
325,047	-11,65
325,256	1,17
325,464	11,98
325,672	75,28
325,881	-21,26
326,089	6,78
326,297	31,61
326,506	-35,69
326,714	51,24
326,923	12,79
327,131	-2,44
327,339	49,24
327,548	8,38
327,756	-11,25
327,964	-16,06
328,172	24,4
328,381	44,83
328,589	30,81
328,797	-15,66
329,005	31,61
329,214	-63,73
329,422	65,26
329,63	-12,05
329,838	88,9
330,046	12,38
330,255	29,21
330,463	35,22
330,671	-7,64
330,879	113,73
331,087	55,25
331,295	35,22
331,503	45,23
331,712	20
331,92	44,43
332,128	29,21
332,336	74,07
332,544	11,98
332,752	20,4
332,96	38,42
333,168	50,44
333,376	-41,29
333,584	63,26
333,792	123,35
334	61,26
334,208	47,64
334,416	89,3
334,624	30,41
334,832	21,6
335,04	10,38
335,248	35,62
335,456	52,04
335,664	6,78
335,872	20,4
336,08	-14,85
336,287	13,59
336,495	90,1
336,703	71,27
336,911	47,64
337,119	40,02
337,327	53,64
337,535	30,81
337,742	5,98
337,95	51,24
338,158	62,46
338,366	7,58
338,573	38,42
338,781	36,02
338,989	85,69
339,197	79,28
339,404	23,6
339,612	34,82
339,82	-4,84
340,028	15,99
340,235	86,89
340,443	58,45
340,651	62,86
340,858	-44,1
341,066	22,4
341,274	49,24
341,481	78,48
341,689	78,88
341,896	2,37
342,104	91,3
342,312	62,46
342,519	76,08
342,727	38,02
342,934	37,22
343,142	52,44
343,349	8,78
343,557	155,39
343,765	-10,85
343,972	85,29
344,18	82,89
344,387	95,3
344,594	89,3
344,802	142,17
345,009	41,23
345,217	74,07
345,424	75,28
345,632	13,59
345,839	84,89
346,047	48,44
346,254	17,19
346,461	106,12
346,669	84,09
346,876	90,9
347,083	82,89
347,291	39,22
347,498	66,86
347,705	110,93
347,913	72,47
348,12	81,28
348,327	99,31
348,535	49,24
348,742	65,66
348,949	28,81
349,156	66,06
349,364	40,83
349,571	64,46
349,778	79,68
349,985	56,05
350,192	106,92
350,4	67,66
350,607	107,72
350,814	88,09
351,021	57,25
351,228	83,69
351,435	121,74
351,643	80,08
351,85	96,51
352,057	118,54
352,264	89,3
352,471	79,28
352,678	120,14
352,885	80,08
353,092	94,5
353,299	46,03
353,506	96,91
353,713	125,35
353,92	61,66
354,127	133,76
354,334	78,48
354,541	62,86
354,748	99,31
354,955	121,34
355,162	137,77
355,369	74,88
355,576	185,03
355,783	142,57
355,99	96,11
356,197	21,6
356,404	104,52
356,611	46,43
356,817	38,82
357,024	110,13
357,231	139,77
357,438	81,28
357,645	76,08
357,852	102,52
358,058	165,81
358,265	134,56
358,472	109,73
358,679	110,53
358,885	86,09
359,092	130,16
359,299	36,82
359,506	74,47
359,712	84,49
359,919	48,04
360,126	101,31
360,333	70,07
360,539	132,96
360,746	92,1
360,953	166,61
361,159	51,64
361,366	35,22
361,572	158,6
361,779	133,76
361,986	83,69
362,192	120,54
362,399	209,87
362,605	122,94
362,812	100,11
363,019	181,83
363,225	233,1
363,432	529,13
363,638	1056,7
363,845	2710,3
364,051	4220,48
364,258	5068,91
364,464	5628,13
364,671	5161,85
364,877	4025
365,084	2711,1
365,29	2032,11
365,496	1534,99
365,703	1126,8
365,909	988,6
366,116	772,69
366,322	480,26
366,528	284,78
366,735	283,58
366,941	140,57
367,147	169,41
367,354	216,28
367,56	144,18
367,766	171,42
367,973	189,44
368,179	98,91
368,385	59,25
368,592	160,6
368,798	158,6
369,004	70,07
369,21	103,72
369,417	141,77
369,623	60,85
369,829	145,38
370,035	77,68
370,241	119,74
370,448	72,07
370,654	79,28
370,86	76,88
371,066	105,72
371,272	122,14
371,478	91,3
371,684	93,7
371,891	106,52
372,097	70,47
372,303	100,11
372,509	97,71
372,715	55,65
372,921	81,28
373,127	94,1
373,333	124,95
373,539	53,24
373,745	109,73
373,951	126,55
374,157	54,45
374,363	124,55
374,569	72,47
374,775	68,87
374,981	56,05
375,187	49,64
375,393	105,32
375,599	90,9
375,804	119,74
376,01	78,08
376,216	96,11
376,422	83,69
376,628	135,76
376,834	105,72
377,04	113,73
377,246	70,87
377,451	67,26
377,657	74,47
377,863	122,54
378,069	37,22
378,274	131,36
378,48	160,6
378,686	170,61
378,892	141,77
379,097	127,75
379,303	130,16
379,509	71,67
379,715	190,24
379,92	139,37
380,126	198,65
380,332	55,25
380,537	110,93
380,743	225,49
380,949	102,11
381,154	88,09
381,36	90,9
381,565	85,69
381,771	100,91
381,977	90,1
382,182	106,52
382,388	88,9
382,593	64,86
382,799	109,33
383,004	94,5
383,21	36,42
383,415	42,83
383,621	57,65
383,826	62,86
384,032	110,93
384,237	62,06
384,443	70,87
384,648	43,23
384,854	137,77
385,059	20
385,265	83,69
385,47	34,02
385,675	106,12
385,881	117,74
386,086	40,02
386,291	42,03
386,497	129,75
386,702	0,77
386,907	57,25
387,113	4,37
387,318	112,53
387,523	32,41
387,729	39,22
387,934	87,29
388,139	58,85
388,344	58,45
388,55	119,74
388,755	33,62
388,96	95,3
389,165	120,14
389,371	109,33
389,576	17,99
389,781	153,39
389,986	26
390,191	89,3
390,396	23,6
390,601	63,66
390,807	37,62
391,012	84,49
391,217	64,06
391,422	74,07
391,627	80,08
391,832	-16,06
392,037	108,52
392,242	128,55
392,447	53,64
392,652	34,42
392,857	93,3
393,062	25,6
393,267	64,86
393,472	10,78
393,677	40,43
393,882	11,18
394,087	48,04
394,292	86,49
394,497	62,86
394,702	32,01
394,907	90,1
395,112	54,85
395,317	51,24
395,521	21,2
395,726	15,59
395,931	61,66
396,136	52,84
396,341	-30,48
396,546	32,41
396,75	61,26
396,955	36,02
397,16	0,77
397,365	82,49
397,57	56,45
397,774	71,27
397,979	30,81
398,184	-0,83
398,389	83,69
398,593	71,27
398,798	43,63
399,003	39,22
399,207	48,04
399,412	34,42
399,617	1,57
399,821	36,02
400,026	143,78
400,231	124,55
400,435	31,61
400,64	54,85
400,844	23,6
401,049	47,64
401,254	50,44
401,458	55,65
401,663	51,64
401,867	68,47
402,072	65,26
402,276	103,32
402,481	114,93
402,685	146,98
402,89	219,89
403,094	494,68
403,299	1396,79
403,503	3207,42
403,708	5145,02
403,912	5825,61
404,116	6213,77
404,321	5753,91
404,525	3853,95
404,73	1928,76
404,934	997,01
405,138	551,17
405,343	457,43
405,547	263,15
405,751	200,26
405,956	122,54
406,16	138,97
406,364	200,26
406,569	310,02
406,773	449,82
406,977	573,2
407,181	622,07
407,386	673,34
407,59	430,19
407,794	276,77
407,998	110,13
408,202	79,68
408,407	83,29
408,611	79,68
