0, 27.57864, 19.26852
1, 29.31372, 19.99908
2, 30.1356, 21.0036
3, 29.770319999999998, 20.63832
4, 30.31824, 20.18172
5, 32.60124, 20.18172
6, 32.23596, 21.55152
7, 32.4186, 19.99908
8, 33.42312, 20.0904
9, 32.69256, 18.537959999999998
10, 31.962, 18.99456
11, 32.14464, 21.186239999999998
12, 33.05784, 19.81644
13, 31.68804, 21.09492
14, 31.32276, 20.273039999999998
15, 30.40956, 19.81644
16, 30.5922, 20.273039999999998
17, 30.04428, 20.45568
18, 31.23144, 20.82096
19, 30.04428, 20.18172
20, 30.86616, 19.81644
21, 29.95296, 19.35984
22, 29.49636, 20.63832
23, 30.22692, 21.73416
24, 29.13108, 21.82548
25, 29.770319999999998, 22.28208
26, 30.50088, 23.92584
27, 31.41408, 23.10396
28, 31.32276, 23.56056
29, 30.40956, 22.008119999999998
30, 30.77484, 22.19076
31, 29.2224, 21.09492
32, 30.04428, 22.55604
33, 29.679, 21.82548
34, 29.31372, 21.9168
35, 30.04428, 21.4602
36, 27.8526, 21.55152
37, 27.396, 21.4602
38, 27.94392, 21.55152
39, 28.7658, 20.72964
40, 27.48732, 20.547
41, 27.8526, 21.4602
42, 29.40504, 22.46472
43, 29.03976, 23.92584
44, 28.21788, 23.37792
45, 28.035239999999998, 24.93036
46, 27.48732, 25.478279999999998
47, 27.48732, 25.113
48, 27.213359999999998, 22.64736
49, 27.76128, 22.3734
50, 26.57412, 21.73416
51, 26.300159999999998, 21.73416
52, 25.38696, 21.186239999999998
53, 25.93488, 21.186239999999998
54, 24.10848, 22.83
55, 24.74772, 21.64284
56, 24.56508, 21.0036
57, 25.93488, 20.63832
58, 27.66996, 20.547
59, 28.035239999999998, 20.36436
60, 27.213359999999998, 22.83
61, 27.03072, 22.83
62, 27.03072, 24.1998
63, 26.57412, 23.10396
64, 26.9394, 22.83
65, 26.84808, 22.3734
66, 29.770319999999998, 22.28208
67, 30.31824, 21.27756
68, 31.23144, 21.4602
69, 31.87068, 21.36888
70, 32.4186, 21.36888
71, 32.783879999999996, 20.547
72, 34.610279999999996, 19.99908
73, 34.88424, 19.35984
74, 35.06688, 18.99456
75, 35.06688, 21.0036
76, 32.783879999999996, 20.547
77, 32.96652, 21.09492
78, 31.962, 20.82096
79, 31.596719999999998, 19.81644
80, 32.23596, 18.99456
81, 32.23596, 18.99456
82, 33.3318, 20.36436
83, 32.96652, 21.9168
84, 32.96652, 21.9168
85, 34.06236, 20.72964
86, 33.69708, 20.63832
87, 32.783879999999996, 20.18172
88, 32.23596, 19.451159999999998
89, 32.32728, 18.90324
90, 32.50992, 18.7206
91, 32.60124, 19.90776
92, 32.60124, 19.08588
93, 33.14916, 19.451159999999998
94, 32.69256, 19.26852
95, 32.60124, 18.62928
96, 33.14916, 18.90324
97, 34.42764, 17.8074
98, 32.783879999999996, 16.52892
99, 31.68804, 17.16816
100, 31.14012, 18.62928
101, 30.22692, 17.44212
102, 30.95748, 15.981
103, 33.7884, 15.5244
104, 35.6148, 15.61572
105, 36.61932, 16.34628
106, 36.16272, 16.07232
107, 34.42764, 16.25496
108, 34.7016, 16.07232
109, 33.24048, 16.07232
110, 34.245, 15.0678
111, 33.87972, 15.0678
112, 32.60124, 14.79384
113, 32.60124, 14.79384
114, 32.783879999999996, 13.2414
115, 32.783879999999996, 12.69348
116, 32.783879999999996, 10.9584
117, 32.14464, 12.69348
118, 31.23144, 12.14556
119, 31.962, 13.05876
120, 33.42312, 12.96744
121, 35.34084, 11.96292
122, 34.88424, 11.32368
123, 35.432159999999996, 12.23688
124, 35.52348, 12.14556
125, 34.97556, 12.328199999999999
126, 35.6148, 12.41952
127, 36.61932, 11.96292
128, 37.71516, 14.79384
129, 38.811, 13.698
130, 37.34988, 13.51536
131, 37.71516, 14.063279999999999
132, 37.71516, 11.96292
133, 36.89328, 12.7848
134, 36.16272, 12.51084
135, 38.080439999999996, 11.871599999999999
136, 37.98912, 11.68896
137, 38.44572, 12.7848
138, 39.08496, 11.96292
139, 39.724199999999996, 12.41952
140, 39.90684, 10.9584
141, 41.00268, 10.9584
142, 41.64192, 10.5018
143, 42.18984, 9.22332
144, 43.65096, 8.2188
145, 43.65096, 8.2188
146, 44.19888, 8.31012
147, 44.7468, 9.04068
148, 44.016239999999996, 8.31012
149, 42.82908, 9.86256
