Data from Lichquelle_USB4F055801__0__000.txt Node

Date: Thu Feb 19 14:12:39 CET 2026
User: Versuch 234
Spectrometer: USB4F05580
Trigger mode: 4
Integration Time (sec): 4,500000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
197,409	-66,4
197,623	-66,4
197,837	-66,4
198,051	-77,61
198,265	-63,39
198,479	25,74
198,693	17,33
198,907	1,9
199,122	8,91
199,336	18,73
199,55	2,9
199,763	-23,93
199,977	-2,3
200,191	-17,12
200,405	-14,52
200,619	-46,97
200,833	29,34
201,047	-20,53
201,261	58,38
201,475	54,78
201,689	74,61
201,903	46,97
202,117	87,83
202,331	63,39
202,545	104,65
202,758	46,77
202,972	60,79
203,186	101,45
203,4	78,01
203,614	96,64
203,828	76,01
204,041	70
204,255	72
204,469	74,41
204,683	73,41
204,897	69
205,11	58,79
205,324	69,2
205,538	81,42
205,752	73,41
205,965	44,36
206,179	50,57
206,393	61,19
206,606	81,22
206,82	55,78
207,034	45,17
207,248	79,21
207,461	46,57
207,675	66,6
207,889	79,01
208,102	67,4
208,316	70
208,529	47,97
208,743	69
208,957	72
209,17	68,2
209,384	87,03
209,597	46,57
209,811	70,4
210,025	71
210,238	110,86
210,452	83,22
210,665	65,8
210,879	72,61
211,092	60,79
211,306	85,62
211,519	71,4
211,733	98,44
211,946	61,39
212,16	50,37
212,373	72,81
212,587	52,98
212,8	64,99
213,014	57,18
213,227	83,42
213,44	65,39
213,654	52,98
213,867	75,81
214,081	58,58
214,294	66,6
214,507	68
214,721	62,99
214,934	54,98
215,148	71,6
215,361	45,37
215,574	80,02
215,788	92,83
216,001	47,77
216,214	77,01
216,428	52,78
216,641	70,4
216,854	67,8
217,067	63,79
217,281	80,22
217,494	81,62
217,707	57,18
217,92	74,81
218,134	45,77
218,347	73,01
218,56	75,41
218,773	99,04
218,986	63,59
219,2	68,2
219,413	64,39
219,626	72,2
219,839	59,39
220,052	78,41
220,265	69,8
220,479	63,79
220,692	67,8
220,905	57,98
221,118	89,03
221,331	79,01
221,544	75,41
221,757	83,02
221,97	60,79
222,183	108,86
222,396	82,22
222,609	96,44
222,822	71,6
223,035	69,8
223,249	66
223,462	97,44
223,675	59,99
223,887	94,84
224,1	61,39
224,313	70,2
224,526	64,79
224,739	72,4
224,952	62,19
225,165	91,23
225,378	83,62
225,591	53,58
225,804	96,84
226,017	76,81
226,23	87,83
226,443	57,78
226,656	88,63
226,868	77,41
227,081	81,22
227,294	74,41
227,507	63,59
227,72	80,22
227,933	66,2
228,145	89,43
228,358	97,24
228,571	63,19
228,784	104,25
228,997	71,6
229,209	47,57
229,422	100,85
229,635	51,98
229,848	82,82
230,06	78,21
230,273	88,63
230,486	90,03
230,698	97,24
230,911	65,39
231,124	93,64
231,336	80,82
231,549	82,22
231,762	57,98
231,974	65,19
232,187	73,01
232,4	70,4
232,612	76,01
232,825	74,21
233,038	89,43
233,25	98,24
233,463	83,62
233,675	69,2
233,888	73,41
234,1	79,42
234,313	78,41
234,526	69,6
234,738	94,04
234,951	72,4
235,163	86,22
235,376	81,82
235,588	104,85
235,801	106,25
236,013	101,65
236,226	53,98
236,438	74,01
236,65	81,42
236,863	94,24
237,075	67,4
237,288	123,88
237,5	98,44
237,713	89,23
237,925	102,85
238,137	70,8
238,35	79,21
238,562	82,22
238,774	80,82
238,987	52,58
239,199	73,81
239,411	76,01
239,624	85,02
239,836	114,67
240,048	87,43
240,261	74,21
240,473	119,27
240,685	87,83
240,897	59,39
241,11	65,39
241,322	113,46
241,534	71,8
241,746	87,03
241,959	59,99
242,171	106,25
242,383	75,01
242,595	87,43
242,807	93,64
243,02	94,04
243,232	75,21
243,444	108,06
243,656	66,6
243,868	91,83
244,08	97,24
244,293	81,62
244,505	77,41
244,717	79,82
244,929	71
245,141	100,05
245,353	93,64
245,565	77,01
245,777	85,02
245,989	100,05
246,201	100,05
246,413	99,04
246,625	97,24
246,837	98,04
247,049	83,62
247,261	64,19
247,473	87,83
247,685	88,63
247,897	70,4
248,109	101,25
248,321	97,04
248,533	84,62
248,745	88,03
248,957	98,84
249,169	102,05
249,381	86,02
249,593	118,27
249,804	116,07
250,016	83,22
250,228	80,22
250,44	82,82
250,652	77,61
250,864	74,81
251,075	100,65
251,287	97,24
251,499	82,22
251,711	65,8
251,923	117,27
252,134	95,24
252,346	95,24
252,558	104,65
252,77	104,45
252,982	102,65
253,193	114,67
253,405	92,43
253,617	89,03
253,828	102,85
254,04	75,41
254,252	92,83
254,463	93,44
254,675	70,2
254,887	118,27
255,098	96,84
255,31	94,04
255,522	75,01
255,733	111,26
255,945	84,42
256,157	121,68
256,368	100,45
256,58	105,45
256,791	72,4
257,003	90,23
257,214	89,63
257,426	101,05
257,637	96,04
257,849	115,87
258,061	96,64
258,272	91,43
258,484	102,25
258,695	106,05
258,907	79,42
259,118	99,04
259,329	127,48
259,541	104,85
259,752	63,79
259,964	92,03
260,175	111,46
260,387	97,64
260,598	87,83
260,809	89,03
261,021	111,06
261,232	76,61
261,444	108,26
261,655	80,42
261,866	140,3
262,078	110,66
262,289	100,25
262,5	88,43
262,712	92,43
262,923	131,49
263,134	105,45
263,345	126,88
263,557	87,03
263,768	87,43
263,979	105,65
264,191	98,84
264,402	112,46
264,613	85,22
264,824	108,26
265,035	94,44
265,247	83,22
265,458	132,49
265,669	88,83
265,88	115,67
266,091	97,24
266,302	103,45
266,514	100,45
266,725	127,48
266,936	83,22
267,147	140,3
267,358	112,66
267,569	78,81
267,78	110,86
267,991	71
268,202	104,05
268,414	87,43
268,625	94,44
268,836	87,03
269,047	92,43
269,258	101,85
269,469	86,43
269,68	103,25
269,891	112,46
270,102	108,26
270,313	93,44
270,524	99,44
270,735	85,62
270,945	103,25
